Date,eps,eps,sps,sps,prof_mar,prof_mar,roic,roic,ninc,ninc,cfo,cfo,cf,cf,sg,sg,mom,mom,pe,pe,pb,pb
2013/11/29,0.043557635,0.1264941,-0.078345142,0.152892475,0.093874364,0.045469846,-0.038785636,0.093635382,0.091944414,-0.085161031,0.177035793,-0.023712489,-0.022925724,0.105963918,0.006425538,0.038694784,0.057284475,0.286887401,0.06976503,-0.082604708,-0.022335099,0.150584029
2014/1/31,-0.030869578,-0.041819126,-0.092485506,-0.135484983,-0.063532156,0.118623892,0.013846373,-0.087031314,-0.038390101,0.113717913,-0.039014007,-0.121838906,-0.023515373,0.065261515,-0.26917272,-0.197029094,0.117531924,0.199536105,-0.004444319,-0.111991204,0.027425284,0.034834311
2014/2/28,0.08726646,0.09026307,0.100190114,-0.040327724,-0.054040035,0.077771328,0.119514164,0.077293778,0.091786258,0.086002162,-0.178926793,0.0220611,-0.039985758,0.059603601,0.113052554,0.071798562,-0.459842367,-0.541822002,0.091237548,0.002649853,0.045231967,-0.122512054
2014/3/31,-0.101252901,0.112636499,-0.279201636,-0.004829504,0.084770725,0.2751031,-0.068954636,0.086401825,-0.003134684,-0.040962517,0.082599149,0.155649812,0.100370511,0.074406849,-0.10825141,0.183231647,-0.037781779,-0.162465458,0.069116199,0.216155429,-0.148032542,0.105348684
2014/4/30,0.060509009,0.033133241,-0.326533733,-0.038792109,0.1291507,0.171548133,0.049465528,0.046448547,0.107614025,0.113315298,-0.122560705,0.020587846,-0.066273552,0.145766251,-0.220878091,-0.126344688,0.195667454,0.156918334,-0.065325003,0.150449721,-0.052044898,0.055839314
2014/5/30,-0.057004929,0.08844578,-0.161840564,0.1994051,0.271205917,0.007758364,0.001018725,0.082260765,0.008311073,-0.19291219,0.007400318,0.067574039,-0.105890194,-0.017686097,0.029473352,0.112667134,0.054206853,-0.163176991,-0.201913402,-0.00965839,-0.000724321,0.026227955
2014/6/30,0.01751573,0.111232258,-0.204648301,0.11797055,0.151633862,0.025921403,-0.025879919,-0.027517731,-0.011053394,-0.269657834,-0.083548181,-0.028008574,-0.040852783,-0.134540689,-0.103812387,0.03712545,0.207502604,-0.131510455,-0.07547025,0.052451431,-0.025260182,0.015009262
2014/7/31,0.050189705,-0.050432046,-0.001473448,-0.029648435,-0.078992069,0.053023526,-0.017660007,-0.060689629,-0.033514532,0.111840451,-0.111469961,0.017259687,0.024754816,0.076204679,-0.030619406,-0.038687582,0.030976014,0.084367691,0.006548229,-0.041134742,0.034100112,-0.008728782
2014/8/29,0.159987312,-0.060970088,-0.020206143,0.110687711,0.168683174,0.004409843,0.182276117,-0.001024584,0.117627249,0.058413683,0.036345484,0.012219335,0.020745353,0.003954806,0.175746767,0.065683325,0.110318948,-0.08813076,0.007830561,0.005102522,0.065612317,0.048586473
2014/9/30,-0.014040079,-0.024974745,-0.05223312,0.026774016,0.067666096,-0.048583497,-0.085252686,-0.088336523,0.136595519,-0.00809435,0.015495082,0.00446251,-0.03625338,0.057291198,-0.010085359,0.097543269,0.028255259,-0.179577355,-0.013043793,0.191798761,-0.059991186,-0.04843657
2014/10/31,-0.064959569,-0.029118178,-0.034865486,-0.010117178,-0.103526521,-0.009434511,-0.080839937,-0.032907901,0.003042169,-0.014079937,-0.00368014,-0.023242642,-0.099556736,0.047425065,0.099667817,-0.054387006,0.030799311,-0.097890769,-0.120282047,0.065873646,-0.067954676,-0.068111569
2014/11/28,-0.020458231,-0.058787441,-0.036322216,-0.301042295,-0.002525784,0.064412918,-0.051872981,-0.156259663,0.036726191,0.064020679,-0.044114713,-0.194488322,-0.042700121,-0.015391817,0.030222229,0.045424814,0.124828243,-0.064996872,-0.057097421,-0.107229982,-0.025410274,-0.014953733
2015/1/30,0.031893071,0.21838327,0.124408825,0.250074442,-0.065006989,0.231459287,-0.036776318,0.236202223,-0.031968411,0.100528862,-0.068865152,0.178524635,0.049563396,0.225932401,-0.010705107,-0.002904584,-0.020743677,0.152313527,1.16E-05,0.156286099,-0.070845815,0.020834633
2015/2/27,0.036607681,-0.177446225,0.033859725,-0.297585782,0.029409892,-0.172912982,-0.018227061,-0.298749571,0.046041177,-0.052254465,-0.064444972,-0.143221737,-0.002216223,0.037290224,0.052266881,-0.059345418,-0.137285145,-0.015941649,0.024142802,0.043261119,-0.098095772,-0.151595892
2015/3/31,-0.251318156,-0.091162371,-0.212412956,-0.096032298,-0.09104586,-0.025137927,-0.139628451,-0.164352554,-0.112398644,0.116162676,-0.145626786,-0.04532823,-0.179709214,0.034587712,-0.010769717,-0.074217069,-0.011998981,0.238986563,0.126559517,-0.047390724,-0.031691467,-0.113357878
2015/4/30,0.090638032,0.119530795,-0.006075151,0.03587414,0.280768561,-0.063429072,-0.002090231,-0.023831649,-0.146947132,0.044939467,0.096452973,0.002327775,-0.07738197,-0.057656041,0.086489406,-0.055469998,0.074735642,0.034909679,0.056298499,-0.050570727,-0.029525251,0.054418825
2015/5/29,-0.122515513,0.04333974,-0.158427277,0.020420506,0.084097806,-0.08036025,-0.051684108,-0.01695145,-0.040507622,-0.029571132,-0.222882719,-0.03857516,-0.01298176,0.066634443,0.042130642,-0.042529255,0.253874479,0.014079458,-0.174524506,-0.015520102,0.038451518,-0.003969832
2015/6/30,0.016442428,0.025647167,0.146792025,-0.008659369,-0.004266651,0.197042854,-0.024649959,0.156142073,0.117256138,-0.115086273,0.076666907,0.014307413,0.332744217,-0.030450425,0.223512129,0.055343403,-0.137128215,-0.223891215,-0.044195028,-0.16764778,-0.025182957,0.028050484
2015/7/31,-0.079290632,0.160881028,-0.062825633,-0.041364935,-0.064338197,0.000730505,0.038744821,-0.037817098,0.030880611,0.004702396,-0.032009757,0.123555908,0.082060819,0.063704625,-0.28163114,-0.057731016,0.093371131,0.154083529,0.057723824,0.008737101,0.187547551,-0.096698142
2015/8/31,-0.126786437,-0.095704707,-0.154317869,-0.084192509,0.042474789,-0.095252461,-0.06032603,-0.175377161,0.110562667,-0.006261794,-0.152078406,-0.002012164,-0.06191661,-0.08338978,-0.120020379,-0.015755006,0.001786479,-0.091538834,-0.065314201,-0.067218708,0.011763381,-0.059993173
2015/9/30,0.056156238,0.173211131,0.041736515,0.145592625,0.104482527,-0.044071024,0.114309996,0.032382187,-0.034615508,-0.014100483,0.12491976,0.158890268,0.014366366,0.154242286,-0.102431012,0.184698519,0.091237718,0.101230292,-0.274609497,0.106107975,0.094333183,-0.0372639
2015/10/30,-0.021485534,0.084482176,0.033650351,0.037579541,0.005202492,0.026447399,0.067249291,-0.26123135,0.100120302,-0.024610995,-0.025455871,0.14105628,-0.009245869,0.070278349,-0.033057679,0.091308762,-0.121352783,-0.159498291,-0.149027678,-0.036690706,0.074284571,-0.069811918
2015/11/30,0.008152045,0.113196277,-0.035445708,0.228569615,0.037863564,0.060041855,0.007358474,-0.06458293,0.041003532,-0.144029887,-0.04702681,0.110283744,0.145986469,-0.043478248,-0.020494621,0.21800608,-0.023915748,0.224622808,-0.41553737,0.208936092,0.041925694,0.004808741
2016/1/29,-0.112476442,-0.107711053,-0.066743226,0.023461592,-0.053575734,-0.065976494,-0.121090811,-0.11153871,-0.122979471,0.01192852,-0.038042605,0.018807925,0.09822763,-0.043743453,0.094449496,0.120025146,0.021313231,-0.045060177,-0.046607406,0.088317276,0.113373244,-0.027942442
2016/2/29,0.059090722,0.129197397,0.024954613,0.122760138,-0.001169833,-0.083162708,0.066405699,0.058737951,0.026555431,-0.043075076,-0.035266535,0.051528864,-0.005136346,0.045492732,0.067585465,0.027875478,-0.146243708,0.162930767,0.115583961,-0.010999986,0.104606297,-0.120132586
2016/3/31,0.082865301,-0.097680382,-0.116855451,0.052703281,-0.021998206,0.073316436,0.032397533,0.028373339,0.113165948,0.036017427,-0.237582606,0.104972398,-0.109198914,-0.025737172,0.04731439,-0.052632685,0.033825835,0.059922787,0.117327241,0.024003382,-0.01349351,-0.018169294
2016/4/29,-0.051079491,-0.030167009,-0.032742961,0.157744078,0.013241766,0.109635707,0.020395737,0.038955537,-0.124144192,0.197953336,-0.122749434,-0.058520797,0.080038111,0.063710056,0.228162583,0.31436539,-0.116425833,0.238078576,-0.053467884,0.124351166,-0.04218281,-0.100988379
2016/5/31,0.095395583,-0.025252566,-0.007847999,0.23908758,0.0608165,-0.153060028,-0.118925191,0.119833087,0.13081415,0.073151811,-0.026592651,0.141102501,0.048163727,-0.01396556,0.016154762,0.227381247,0.10864431,0.243719693,-0.087461556,-0.012444397,-0.218930712,-0.015465952
2016/6/30,-0.070439372,-0.149324821,-0.143695707,-0.426300618,0.036260523,-0.000276509,-0.205786612,-0.156182875,0.017566487,0.062471565,-0.018848165,-0.266651803,-0.023158921,0.072603809,-0.123314494,-0.477954568,-0.059440269,-0.491812646,0.235076783,-0.303485804,-0.087013451,-0.007002751
2016/7/29,-0.162724151,-0.104679919,-0.125540995,-0.079754383,-0.056359834,-0.096586059,-0.052782838,0.168970768,0.044425683,0.144813673,-0.009209178,0.093949341,0.03306834,-0.15935026,0.11288375,0.075776043,-0.106261238,-0.161577901,0.127862363,-0.260824294,0.071288813,0.065566227
2016/8/31,-0.001158796,0.063724993,0.103561348,0.253806144,-0.114902987,0.089842223,-0.06100166,0.087022583,0.026691006,0.103961454,-0.038162871,0.145455618,0.056747664,-0.068271034,0.113823102,0.232013409,0.036124944,0.121152792,-0.01355391,0.021423375,-0.061439693,0.0250822
2016/9/30,-0.143843051,-0.069445914,-0.022684636,-0.070898569,-0.068001337,-0.034991437,-0.159222678,-0.338834326,0.098231609,-0.113950987,-0.116190316,0.153965248,-0.046843562,0.11808886,0.100794671,0.127177373,0.125708587,0.02818457,0.102106474,0.133782808,-0.012770695,-0.127290093
2016/10/31,0.111818139,-0.003849152,0.1536916,0.177260893,0.072219498,0.143582045,0.172852773,0.083056671,-0.056820198,-0.011689745,0.14568931,0.007020401,0.003026196,-0.003531174,0.036990268,0.135457476,-0.203231897,-0.123512,-0.172524182,-0.067312575,0.061967231,-0.020197315
2016/11/30,0.041921119,0.034110903,0.159931647,0.177865995,-0.070530988,0.070438786,0.100529357,0.205397526,0.150850888,0.021587798,0.050640138,0.03093863,0.052409333,0.132269079,0.049038006,0.089389093,0.003053439,-0.197040297,0.154887801,0.149435037,0.03619468,0.018006167
2017/1/31,0.294631724,-0.13461097,0.065383795,-0.002308303,0.056678508,0.04581431,0.100459344,0.062662482,0.064806525,0.164215194,0.019843943,-0.129004499,-0.134907879,0.126130597,0.058571689,0.018857578,0.045365959,-0.168483659,-0.098529165,-0.046605406,0.089684135,-0.013464821
2017/2/28,0.124165603,0.052984,-0.00736275,0.145562814,0.070500118,0.137858567,0.20615376,0.128994702,-0.007871985,-0.03292808,-0.12216862,-0.014422307,-0.030958206,0.126433685,0.126191581,0.153678425,-0.043924522,-0.097576638,-0.132542844,0.035721125,0.043492902,0.06516935
2017/3/31,0.148013388,-0.184428392,0.028781334,-0.038920226,0.263368288,-0.241008575,0.211263717,0.009768387,0.060545569,-0.260254527,-0.037361842,-0.03003841,-0.085992806,0.066538272,0.053453209,-0.086843553,0.392637431,0.170324507,0.035903631,-0.008249344,0.08271484,-0.065948037
2017/4/28,-0.012691848,0.015239117,-0.109313493,-0.197537916,0.093744353,-0.068314499,-0.003529765,-0.129549335,0.033064437,-0.026492983,-0.118671173,-0.070037296,-0.320115344,0.005036741,-0.101602661,-0.12433545,0.221728109,-0.10804135,0.044249186,-0.208179255,-0.047342959,-0.144649258
2017/5/31,0.118099049,-0.011293686,0.06867068,0.234852369,0.030790088,0.026535505,0.096668317,0.142220086,0.161938726,0.118523903,-0.059615155,0.04312258,0.047891157,-0.04773311,0.152264901,0.168296236,0.373797468,0.135165896,0.002589983,0.174513257,-0.012584867,0.024271937
2017/6/30,0.086449422,0.125333928,0.069684231,0.080534545,0.16413619,0.00860827,0.129698915,-0.004973284,0.057370723,0.037043655,-0.003905607,0.130866043,0.11293398,0.08574823,0.182365951,0.2028308,-0.187274195,-0.167443162,0.013001273,0.176052888,-0.000760098,-0.044579739
2017/7/31,0.180733845,-0.000861105,0.070043425,0.023420414,0.283323259,-0.161005229,0.118042996,-0.029728399,0.189630862,0.010547087,0.000127854,0.014082599,0.040193582,0.077090485,0.112755585,0.129029161,0.300932359,0.213959964,-0.065076307,-0.027845843,-0.103763397,-0.148119209
2017/8/31,-0.18638882,-0.045388603,-0.115393537,-0.065122704,-0.402056478,-0.191722224,-0.336698355,-0.149586491,-0.043339817,-0.101431914,0.042926192,-0.067495792,0.123436035,-8.93E-05,-0.201232095,-0.222587001,-0.654041882,-0.563932525,-0.11547544,0.192051031,-0.172669748,0.1298454
2017/9/29,0.013794056,0.024653632,0.096745209,0.2569401,0.264260037,0.123226961,0.138544014,0.021850101,0.13624426,0.082093183,-0.059111214,0.111865592,-0.05328136,0.10438514,0.221609869,0.467956859,0.423041311,0.498614741,0.01144894,0.01167944,-0.077557639,-0.044435706
2017/10/31,0.157861745,0.027395736,0.209446735,0.059175198,0.198154555,0.074021268,0.221780402,0.046864881,0.143273718,0.039940977,0.154013044,0.057161548,-0.016871957,0.138622191,0.127450898,0.078675596,0.214665092,0.231666602,-0.098182422,0.016951309,0.004969477,-0.036518573
2017/11/30,0.2560824,0.17252793,0.213495397,0.234815851,0.258755929,0.052672533,0.390319581,0.035805263,0.043970466,0.056562376,0.104835626,0.155660264,-0.012673636,0.099292927,0.137289558,0.284125405,0.177943342,0.085693265,0.028550725,0.20719381,0.111493291,0.069064601
2018/1/31,0.028433318,-0.085632681,0.022569075,-0.007525692,0.03188892,0.09375537,0.051109897,-0.010720164,-0.079463789,0.092929286,0.134571318,-0.031048173,-0.255734341,-0.009279073,0.117453206,0.044928885,0.005016821,0.016422317,-0.050998595,0.063810296,-0.240424262,-0.00852989
2018/2/28,0.170793483,0.205867315,0.056053673,-0.052071838,0.087407022,0.226792274,0.224250532,0.383696326,-0.0900088,-0.020870105,0.061421993,0.051058865,-0.009071238,-0.008280652,0.071410514,0.030777767,0.43444564,-0.002964199,-0.069638227,-0.034051926,-0.104922827,0.138743899
2018/3/29,0.134375218,0.015720126,-0.121060553,0.027136865,0.035266723,-0.057185766,0.041866018,-0.077046672,-0.061741491,-0.174881901,0.029917559,0.001086112,0.045899898,0.109419905,0.003979549,-0.050565376,0.049046182,-0.112217415,-0.047653825,0.189968573,0.128972485,0.017168344
2018/4/30,0.161862231,-0.062950556,-0.01300725,-0.03582649,0.224730888,0.082279634,0.213238057,-0.069374111,-0.065564632,0.028360402,-0.015044512,-0.031810924,-0.211281355,0.012116276,0.309486122,0.04326167,0.133343155,0.099582691,-0.026579504,0.106552656,-0.007132574,-0.031209103
2018/5/31,0.031602167,0.153779515,0.160684493,0.144101041,0.519835972,0.216592485,0.420564115,0.136343388,0.058580934,0.010340671,0.003595931,0.073398357,-0.10316396,0.091833064,0.375865063,0.349402274,0.301300123,0.260827068,-0.265153203,-0.124493766,0.102615643,0.080793859
2018/6/29,-0.11936547,-0.145386896,-0.096401128,-0.186519164,-0.184485853,-0.051446004,0.047918611,0.060211958,-0.041547781,0.106887041,-0.049784089,-0.060284144,-0.016380277,-0.023359614,-0.146359936,-0.084687584,0.034149412,0.03956259,0.22211425,-0.182350404,0.031513264,0.109667407
2018/7/31,0.073222873,0.045765681,0.138782582,0.051103078,0.278312548,-0.003218069,0.366595657,0.134959981,0.092038646,0.194702031,0.036523907,0.164303294,0.072298019,-0.090686004,0.105014369,-0.006555563,0.021848144,-0.097300063,-0.248164772,-0.191972946,0.095526709,0.017090134
2018/8/31,0.030510732,-0.202570132,-0.196494271,-0.189961461,-0.319331946,0.089329635,-0.427867075,0.006227919,-0.035367843,-0.167373923,-0.031348549,-0.0984455,0.024794336,-0.075494708,-0.34349519,-0.256227272,-0.352667385,-0.047472475,0.281878579,0.124533887,-0.043748386,0.006328446
2018/9/28,-0.148564594,-0.28244931,-0.321722508,-0.182149697,-0.297378918,-0.233983213,-0.52193759,-0.299971137,-0.116399418,-0.225093216,-0.13451148,-0.1683896,-0.004958095,-0.064197411,-0.285403928,-0.117733118,-0.22236483,-0.272883222,0.243327916,0.20799047,-0.028897378,-0.053008355
2018/10/31,0.120346251,0.031232627,0.095114797,0.245311966,0.087961369,0.126396819,0.046866654,-0.037301969,0.168672832,0.185078968,0.006127102,0.014606955,0.011150553,-0.021880057,0.050420858,0.245142244,0.316934469,-0.030470705,0.067154776,0.067453738,0.109840125,-0.017325846
2018/11/30,0.002932108,-0.214226128,-0.056443174,-0.244418723,-0.109192209,-0.112355875,0.059690851,-0.061404309,-0.101856246,0.007755781,-0.074060024,-0.081129479,-0.019087625,0.105054198,-0.137634741,-0.055551368,0.199819844,0.572468134,0.167188008,-0.060022275,0.082058217,0.074398592
2019/1/31,0.121822194,0.153210939,0.19396049,0.213543257,0.139728585,0.211706861,0.056867168,0.065636268,0.217295488,0.166614316,-0.018705212,0.180015438,0.070747286,0.043236541,0.110017558,0.08765284,-0.286908067,-0.232385299,-0.056176661,-0.100162092,0.009117334,-0.089115676
2016/8/31,-0.017794712,-0.101198307,0.013339997,-0.041298914,0.084724021,0.013119159,-0.05440378,-0.11353003,0.045910725,-0.042713436,-0.095001599,-0.097667325,0.226856685,0.00274981,0.045116701,0.009200497,-0.148128909,0.039661136,-0.140713794,0.082409125,-0.136015876,-0.030805382
2016/9/30,-0.092743254,-0.06562895,-0.328850618,-0.087665405,-0.01175992,-0.122330209,-0.088989823,-0.084265751,0.000563594,-0.058488166,-0.113078993,-0.02600129,-0.025921041,-0.049419471,-0.019357423,-0.060159091,0.094024442,0.36076908,0.001464458,0.149965139,0.17798119,-0.047832143
2016/10/31,0.044440438,-0.102052874,0.236918419,-0.012917166,0.236945641,-0.098582504,0.402298115,-0.033999875,-0.054319822,0.034956683,0.178142826,-0.037276724,0.007377059,-0.008254351,0.126411347,0.011027801,-0.365222532,-0.145424139,-0.088539389,0.077462241,0.014994197,-0.011353402
2016/11/30,-0.137968148,-0.140904384,-0.152236038,-0.046198391,0.006669476,-0.169156103,-0.140020831,-0.099028998,-0.021286122,-0.115234389,-0.197457412,-0.120041212,0.103046484,0.097741319,-0.169121222,-0.024366437,0.203686648,0.145224529,-0.064754294,-0.033548203,-0.066873877,-0.160706012
2016/12/31,0.09380061,0.072290365,-0.015812773,-0.107121505,0.137608216,0.107000896,-0.006884148,-0.118408678,0.048343859,0.123268084,-0.08114197,-0.016223738,-0.064736288,0.004849974,-0.07690644,0.137625999,-0.107028194,0.093623768,-0.012637823,-0.026293457,-0.070311654,0.026383615
2017/1/31,0.057942701,0.164630733,0.025179514,0.175313788,0.118311114,0.121945634,0.069853286,-0.000247987,0.245835574,0.104024594,-0.037342651,0.22318187,-0.081850209,-0.080760843,0.028934519,0.202509761,-0.103555524,0.00117398,0.115167601,-0.028523654,-0.03338252,0.030267522
2017/2/28,0.169903972,0.282574475,0.109800776,0.206263292,-0.057160651,0.157632949,0.12410686,0.341465328,-0.017101366,0.13992053,0.085138365,0.092998799,-0.012123628,0.153931214,-0.051227775,-0.066804173,0.092409829,-0.200299353,-0.093236809,-0.13688633,-0.015251279,0.194548407
2017/3/31,0.080481024,0.057652283,-0.084687685,0.235443515,-0.179036881,-0.048830848,0.138750198,0.080414275,-0.047896469,0.074173597,-0.011672027,0.091751722,-0.049500168,-0.012912974,-0.003435112,0.177927431,-0.050248138,-0.00463838,0.084022918,0.059886307,0.267329149,0.077858134
2017/4/30,0.08357429,0.233680204,0.247492892,0.273967574,0.082787896,-0.006406573,0.104980564,0.177873846,0.043183891,0.064127871,0.162680912,0.290943689,-0.041118894,0.008287684,-0.01013056,-0.028697999,-0.166368442,0.0897341,-0.115608576,-0.157680226,0.136711574,0.004222011
2017/5/31,-0.00101863,0.146487372,0.023241892,0.298821092,0.114281961,0.114176317,0.100785807,0.21150818,0.059848585,-0.077341219,0.04210873,0.158124073,0.00611871,0.031647142,0.067587776,0.077954514,0.258171618,0.228780564,0.038213498,-0.093625861,0.131376204,0.064208479
2017/6/30,0.096082738,0.117631793,0.224036721,0.057605681,0.099660119,0.016107871,0.029781321,-0.089765132,-0.075922127,-0.067128416,0.086542884,-0.03108304,0.000493351,0.085158571,0.077437294,-0.105696919,-0.153824974,-0.254603663,-0.137931869,-0.155123819,0.15286692,-0.00729268
2017/7/31,0.109572722,0.108895668,0.014571309,0.13468899,0.030816931,0.015290257,-0.184969706,0.101373511,0.090317812,0.104226171,0.001564807,0.116846682,0.052971793,0.07986543,0.033386288,0.152635352,0.168433746,0.250588207,0.096254498,0.15244438,-0.185975072,0.140496197
2017/8/31,0.042928207,0.053767198,0.153110466,0.246453277,0.142945212,0.236346468,0.104029186,0.168792339,0.064685797,-0.039415847,0.126259246,0.073796384,-0.043077986,0.187191864,-0.020597785,0.138202519,0.364373969,0.477955589,0.06620227,-0.117804871,-0.221716457,-0.007926327
2017/9/30,-0.041943688,-0.338243643,-0.198125527,-0.240860043,-0.081445331,0.006693732,0.035805942,0.003966248,0.028525953,0.116152786,-0.025812506,-0.176469985,0.056402069,-0.028660694,-0.056793966,0.276364422,-0.284409073,-0.281361718,-0.11013951,-0.023349839,0.108923919,-0.07247898
2017/10/31,0.075958398,0.047754713,-0.059655636,0.139604623,0.090980215,0.128982496,-0.001461792,0.060493305,-0.047408865,-0.095879841,-0.046804445,0.058266973,-0.020435546,-0.041894148,0.040094957,0.170108107,0.317871135,0.332420502,0.101828591,0.096578811,0.039626443,-0.094233339
2017/11/30,-0.013883041,-0.065618438,-0.028084578,-0.043440227,0.04379129,-0.026546745,0.133029141,0.022905788,0.056957619,-0.071082432,-0.009944555,0.176203668,-0.139026187,0.045896858,-0.193614705,-0.230404671,-0.132030715,-0.109815769,-0.167596329,-0.106657902,-0.064672189,-0.056433667
2017/12/31,0.024840515,-0.032600531,0.146498451,-0.185467429,-0.073806927,-0.030745575,0.120467129,0.146496481,-0.049393363,0.220501879,0.033811546,-0.127993968,0.089109815,-0.048654235,0.103582774,0.180239572,-0.125837577,-0.11232446,-0.183873924,0.082103612,-0.015515226,0.026476129
2018/1/31,-0.105626429,0.066915561,0.096114429,0.260983207,-0.145782251,-0.060531834,-0.023062612,0.108537914,-0.117829635,-0.068653604,-0.131457232,0.002368633,-0.1309577,0.079663056,-0.054839492,0.156788977,0.055457232,0.301054748,-0.043013902,0.042888464,-0.219315991,-0.032863316
2018/2/28,-0.131378258,0.032292732,0.2881396,0.285761221,-0.070406216,0.026926154,0.060026621,0.185487684,-0.164864684,-0.064957954,0.075861574,0.075666006,-0.034177585,0.004370378,-0.18118096,0.090641936,-0.15470931,0.274847309,-0.043887145,-0.053953727,0.046925966,0.000634831
2018/3/31,-0.042029336,0.128885588,-0.09594111,-0.035259651,0.08105463,0.175424721,-0.022194542,0.052815322,-0.071196987,0.092140859,0.094975429,0.10875019,-0.023499824,-0.068990303,0.079219945,0.257620562,-0.124131132,-0.138096875,0.138791982,0.053191897,-0.322863736,-0.020402974
2018/4/30,-0.124584359,-0.084625093,-0.130296624,-0.117511903,0.141230499,-0.085839934,0.064946633,-0.119772905,-0.011460937,0.058562903,-0.206540047,-0.140739157,0.119194561,0.062019255,0.004668836,0.195780402,-0.242943898,0.003904119,-0.281207733,0.103550082,-0.128445514,-0.066219822
2018/5/31,-0.022044408,0.145770743,0.216716102,0.180680509,0.032582461,0.147617809,-0.046025041,0.242879686,0.056469848,-0.098092605,0.036831,-0.047094578,0.025776651,-0.127496186,0.080812472,0.266888528,0.014094097,0.332689439,0.133157321,0.078963854,-0.028046409,0.024337285
2018/6/30,-0.076810995,-0.032074884,-0.023196209,-0.002063211,0.432340346,-0.029731101,0.186389666,0.027580606,-0.015658981,-0.089945105,-0.02541303,-0.030944799,-0.052249564,-0.172389616,-0.095133199,-0.15877691,-0.278896368,-0.071139501,-0.0778849,0.138850405,-0.000109228,0.04101298
2018/7/31,0.094789252,-0.052291797,0.007476058,-0.074966084,-0.006226638,-0.198985152,0.059175896,-0.057652807,-0.006059947,-0.061722597,-0.038240157,-0.123930136,0.005274058,0.087767537,0.070484489,-0.065996148,-0.046314768,-0.317786658,-0.047571237,-0.1989766,-0.200674493,0.045404366
2018/8/31,-0.094341523,0.149201628,0.274457007,0.286277689,0.200539889,0.004194764,0.268769798,0.165935282,0.133631218,0.128476459,-0.057469861,0.165362665,0.020898289,0.154832925,0.242773036,0.050139213,0.169055926,0.43280172,0.116931133,0.040772279,-0.197239376,-0.191877022
2018/9/30,-0.055258283,-0.122095659,-0.126377437,0.024196232,-0.112912845,0.003956875,-0.076032593,0.093564581,0.037897861,0.067702156,0.031799867,0.042112774,-0.004234123,0.021257977,-0.099996306,-0.067221138,-0.020492922,0.112876075,-0.06713417,-0.098130778,0.200921034,0.071227143
2018/10/31,-0.053293341,-0.236240411,0.134431836,-0.233745562,0.263682038,0.038463628,-0.178412967,-0.047852345,0.036028178,-0.232451829,-0.019128592,-0.073368303,0.064677203,0.003183886,0.108064569,-0.390974122,0.171357225,-0.035740906,0.102163608,-0.189358416,0.108003488,0.117041238
2018/11/30,-0.008234263,-0.03367626,0.046232676,0.013019964,-0.185721253,0.236236081,-0.116032168,-0.086845103,-0.089307036,0.054046373,-0.141664363,0.084769977,0.137705718,-0.036007592,-0.094763074,-0.136002004,-0.13415773,-0.017256656,0.00644769,-0.305070391,0.01745897,-0.021492465
2018/12/31,0.043718523,-0.051678557,0.300191423,-0.067664787,0.107872519,-0.028880495,0.137122536,-0.059963403,0.162053255,-0.087787679,0.107838142,0.093302292,0.010480251,0.119897318,-0.022518892,-0.177720766,0.236962065,0.118964899,-0.135282517,0.148919609,-0.099460462,-0.15944935
