,0,1,2,3,4,5,6,7
1990-02-28,,,,2.719298245614035,,,,4.0
1990-03-31,,,4.6627826602152656,2.2105263157894735,,,4.666666666666666,6.0
1990-04-30,,,1.4999999999999996,2.5999999999999996,,,2.6666666666666665,2.0
1990-05-31,,,0.9523809523809528,2.761904761904762,,,2.5,3.9999999999999996
1990-06-30,,,1.0476190476190474,2.6666666666666665,,,3.6000000000000005,3.2
1990-07-31,,,2.6666666666666665,3.0476190476190474,,,3.6000000000000005,2.4000000000000004
1990-08-31,,,0.7619047619047619,2.8571428571428568,,,0.8,2.0
1990-09-30,,,2.6666666666666665,3.333333333333333,,,4.444444444444445,6.444444444444445
1990-10-31,0.38095238095238093,,1.333333333333333,2.666666666666666,0.8888888888888888,,2.4444444444444446,3.7777777777777777
1990-11-30,0.19047619047619047,,1.0476190476190474,2.095238095238095,0.4444444444444444,,2.444444444444444,3.5555555555555554
1990-12-31,3.904761904761904,,2.761904761904762,2.095238095238095,5.941520467836257,,6.040935672514619,5.619883040935672
1991-01-31,0.38095238095238104,,0.9523809523809523,2.8571428571428568,0.9473684210526315,,1.8947368421052628,3.263157894736842
1991-02-28,0.2857142857142857,,0.7619047619047619,3.714285714285714,0.42105263157894735,,1.3684210526315788,3.5789473684210527
1991-03-31,4.761904761904761,,1.238095238095238,2.2857142857142856,4.842105263157895,,2.4210526315789473,3.3684210526315788
1991-04-30,0.9090909090909087,,0.9090909090909088,2.8181818181818175,0.7368421052631579,,1.157894736842105,2.526315789473684
1991-05-31,0.6363636363636364,,0.5454545454545454,2.2727272727272725,0.42105263157894735,,1.1578947368421053,2.8421052631578947
1991-06-30,2.454545454545454,,0.8181818181818181,2.545454545454546,3.473684210526316,,2.2105263157894735,2.631578947368421
1991-07-31,0.36363636363636365,0.4545454545454546,1.0909090909090908,2.909090909090909,0.631578947368421,0.42105263157894735,1.6842105263157894,2.9473684210526314
1991-08-31,0.5454545454545454,0.45454545454545453,0.7272727272727273,3.2727272727272725,0.631578947368421,0.42105263157894735,1.263157894736842,3.1578947368421053
1991-09-30,2.4690909090909092,2.090909090909091,1.5454545454545456,2.3636363636363633,2.736842105263158,2.947368421052632,2.3157894736842106,2.7368421052631575
1991-10-31,0.6145454545454545,0.6363636363636364,0.5454545454545454,3.090909090909091,0.21052631578947367,0.3157894736842105,1.3684210526315788,2.947368421052632
1991-11-30,0.7193675889328064,0.18181818181818182,0.45454545454545453,2.909090909090909,0.7368421052631579,0.8421052631578947,1.894736842105263,3.4736842105263155
1991-12-31,3.7272727272727266,2.5454545454545454,1.6363636363636362,2.090909090909091,4.5,3.6999999999999993,2.6999999999999997,2.9999999999999996
1992-01-31,0.43478260869565233,0.6086956521739133,1.0434782608695654,2.4347826086956523,0.9000000000000001,0.8,1.9000000000000001,3.1
1992-02-29,0.43478260869565216,0.2608695652173913,0.6956521739130435,2.1739130434782608,0.5,0.5,1.2000000000000002,2.6
1992-03-31,3.6521739130434785,2.1739130434782608,1.2173913043478262,1.7391304347826089,3.8,2.4000000000000004,2.2,2.3000000000000003
1992-04-30,0.34782608695652173,0.6956521739130435,1.4782608695652173,2.434782608695652,0.4,0.5,1.4000000000000001,3.4000000000000004
1992-05-31,0.41666666666666674,0.5,0.8333333333333335,3.5,0.0,0.7,1.3000000000000003,2.8
1992-06-30,3.6410256410256405,1.9166666666666665,1.4999999999999998,2.333333333333333,3.9047619047619047,3.047619047619048,2.761904761904762,3.3333333333333335
1992-07-31,0.30952380952380965,0.25,0.6666666666666667,3.5,0.6666666666666666,0.7619047619047619,1.2380952380952381,3.904761904761904
1992-08-31,0.3189655172413792,0.41666666666666663,0.3333333333333333,3.5,0.38095238095238093,0.6666666666666666,1.3333333333333333,2.8571428571428568
1992-09-30,2.3017241379310343,2.1666666666666665,1.1666666666666665,2.333333333333333,2.6666666666666665,2.1904761904761907,1.8095238095238093,2.4761904761904763
1992-10-31,0.2466666666666666,0.16666666666666666,0.6666666666666666,2.833333333333333,0.38095238095238093,0.6666666666666666,1.1428571428571428,3.333333333333333
1992-11-30,0.32999999999999996,0.08333333333333333,0.41666666666666663,2.833333333333333,0.2857142857142857,0.2857142857142857,1.0476190476190477,2.571428571428571
1992-12-31,2.713333333333333,2.4166666666666665,1.25,2.0,3.1428571428571423,3.0476190476190474,2.8571428571428568,2.9523809523809517
1993-01-31,0.16666666666666666,0.08333333333333333,1.0,2.833333333333333,0.5714285714285714,0.5714285714285714,1.5238095238095237,2.761904761904762
1993-02-28,0.31999999999999973,0.47999999999999976,0.8799999999999997,2.2399999999999993,0.9523809523809523,0.5714285714285714,1.5238095238095237,2.571428571428571
1993-03-31,3.2,1.76,1.44,2.3200000000000003,3.5238095238095237,2.2857142857142856,1.9047619047619047,2.666666666666666
1993-04-30,0.16,0.32,0.64,2.88,0.8181818181818179,0.7272727272727271,1.2727272727272723,2.909090909090909
1993-05-31,0.08,0.08,0.56,2.4523076923076923,0.5454545454545454,0.18181818181818182,1.4545454545454546,2.4545454545454546
1993-06-30,2.64,2.24,1.3599999999999999,2.3784615384615386,2.909090909090909,2.3636363636363633,2.1818181818181817,2.2727272727272725
1993-07-31,0.32,0.31999999999999995,0.9600000000000001,2.32,0.18181818181818182,0.6363636363636364,1.4545454545454546,2.636363636363636
1993-08-31,0.46769230769230774,0.38769230769230767,0.7846153846153847,2.430769230769231,0.27272727272727276,0.7272727272727273,1.3636363636363638,2.909090909090909
1993-09-30,2.3661538461538463,2.126153846153846,1.403076923076923,2.347692307692308,3.0,2.3636363636363633,2.090909090909091,2.454545454545454
1993-10-31,0.3846153846153846,0.5384615384615384,0.8461538461538463,3.153846153846154,0.5454545454545454,0.36363636363636365,1.3636363636363638,3.0
1993-11-30,0.46153846153846156,0.38461538461538464,0.8461538461538463,2.769230769230769,0.09090909090909091,0.6363636363636364,0.8181818181818181,2.545454545454546
1993-12-31,2.6206896551724137,2.076923076923077,1.2307692307692308,3.0000000000000004,3.3043478260869565,2.695652173913044,2.521739130434783,3.1304347826086953
1994-01-31,0.3641025641025641,0.5384615384615385,0.6923076923076923,2.9230769230769234,0.8695652173913043,0.6086956521739131,1.826086956521739,3.1304347826086953
1994-02-28,0.36410256410256403,0.23076923076923078,0.6153846153846154,3.0769230769230775,0.5217391304347826,0.7826086956521738,1.2173913043478262,2.6956521739130435
1994-03-31,2.5824175824175826,2.6923076923076925,1.7692307692307692,2.6923076923076925,3.217391304347826,2.5217391304347827,1.9130434782608696,2.695652173913043
1994-04-30,0.3076923076923077,0.23076923076923078,0.9230769230769231,2.7692307692307696,0.6956521739130435,0.5217391304347826,1.0434782608695652,2.608695652173913
1994-05-31,0.5185185185185189,0.5185185185185189,0.9629629629629632,2.7407407407407414,0.5217391304347826,0.782608695652174,1.3043478260869565,2.782608695652174
1994-06-30,3.851851851851851,2.2962962962962963,1.111111111111111,2.518518518518518,4.695652173913043,2.608695652173913,1.3043478260869565,3.391304347826087
1994-07-31,0.07407407407407407,0.2962962962962963,0.6666666666666666,2.2222222222222223,0.2536231884057971,0.5108695652173914,1.0217391304347827,2.7318840579710146
1994-08-31,0.37037037037037035,0.37037037037037035,0.7407407407407407,2.6666666666666665,0.5833333333333334,0.6666666666666667,1.3333333333333335,2.6666666666666665
1994-09-30,2.962962962962963,1.8518518518518516,1.1851851851851851,2.7407407407407405,3.833333333333333,2.75,1.6666666666666665,2.6666666666666665
1994-10-31,0.2222222222222222,0.2962962962962963,0.6666666666666666,2.3703703703703702,0.41666666666666663,0.16666666666666666,1.0833333333333333,3.0
1994-11-30,0.4444444444444444,0.37037037037037035,0.5925925925925926,3.185185185185185,0.75,0.5,0.9999999999999999,3.4166666666666665
1994-12-31,3.333333333333333,2.4444444444444446,1.3333333333333333,2.6666666666666665,4.800000000000001,3.76,2.7199999999999998,3.52
1995-01-31,0.2962962962962963,0.37037037037037035,0.5925925925925926,2.7407407407407405,0.48,0.56,1.2000000000000002,2.64
1995-02-28,0.07407407407407407,0.2962962962962963,0.7407407407407407,2.2962962962962963,0.56,1.12,1.52,2.96
1995-03-31,4.1878306878306875,1.9259259259259258,1.6296296296296295,2.5185185185185186,5.040000000000001,2.7199999999999998,2.4800000000000004,3.04
1995-04-30,0.21957671957671954,0.2962962962962963,0.8148148148148148,2.3703703703703702,0.7200000000000001,0.7200000000000001,1.12,2.7199999999999998
1995-05-31,0.35714285714285715,0.6428571428571428,0.9285714285714285,3.071428571428571,0.56,0.4,1.44,2.72
1995-06-30,2.642857142857143,1.5714285714285714,1.7857142857142856,2.5,4.08,2.4,2.56,2.7199999999999998
1995-07-31,0.5714285714285714,0.2857142857142857,0.8571428571428571,2.357142857142857,0.72,0.6399999999999999,1.52,2.4
1995-08-31,0.42857142857142855,0.14285714285714285,0.9285714285714285,2.4285714285714284,0.46769230769230763,0.5476923076923077,1.1784615384615384,2.907692307692308
1995-09-30,2.7857142857142856,1.9999999999999998,1.7857142857142856,2.571428571428571,4.0,2.9230769230769234,2.9230769230769234,2.9230769230769234
1995-10-31,0.2857142857142857,0.3571428571428571,0.857142857142857,2.6428571428571423,0.46153846153846156,0.5384615384615385,2.0,3.153846153846154
1995-11-30,0.3571428571428571,0.14285714285714285,0.5,2.7857142857142856,0.46153846153846156,0.23076923076923078,1.307692307692308,2.769230769230769
1995-12-31,3.4307359307359304,2.3571428571428568,1.8571428571428572,2.7857142857142856,3.7692307692307696,3.076923076923077,3.153846153846154,2.8461538461538463
1996-01-31,0.740509997102289,0.6995073891625615,1.2610837438423643,2.800492610837438,0.38461538461538464,0.46153846153846156,1.6153846153846154,2.5384615384615388
1996-02-29,0.3330049261083743,0.41379310344827575,0.9655172413793103,2.482758620689655,0.3846153846153847,0.5384615384615385,1.2307692307692308,2.615384615384616
1996-03-31,3.2591133004926105,2.6206896551724137,2.3448275862068964,2.344827586206897,3.538461538461539,2.5384615384615383,2.307692307692308,2.384615384615385
1996-04-30,0.6666666666666666,0.5333333333333333,1.2,2.933333333333333,0.6666666666666671,1.1111111111111116,1.7777777777777781,3.3333333333333335
1996-05-31,0.2,0.2,0.5333333333333333,2.4,0.37037037037037035,0.5925925925925926,1.259259259259259,2.6666666666666665
1996-06-30,2.7333333333333334,1.8,1.0666666666666667,2.5333333333333337,3.6296296296296298,2.148148148148148,2.0,2.7222222222222223
1996-07-31,0.5333333333333333,0.2666666666666667,0.5333333333333334,2.4000000000000004,0.4444444444444444,0.6666666666666666,1.3333333333333333,2.3439153439153437
1996-08-31,0.6666666666666667,0.4666666666666667,0.8,2.0,0.5925925925925926,0.5185185185185185,0.9629629629629629,2.074074074074074
1996-09-30,3.381818181818182,2.1333333333333337,3.2666666666666666,2.3333333333333335,3.9259259259259256,2.296296296296296,4.444444444444444,2.888888888888889
1996-10-31,0.35362318840579715,0.2,0.4666666666666667,2.8666666666666667,0.5185185185185185,0.6666666666666666,2.222222222222222,3.037037037037037
1996-11-30,0.6434782608695653,0.2,0.6666666666666667,2.666666666666667,0.5925925925925926,0.8148148148148148,2.2962962962962963,2.666666666666667
1996-12-31,3.1576437587657784,2.2301075268817208,4.0,2.954838709677419,3.928571428571428,2.9285714285714284,5.071428571428571,3.571428571428571
1997-01-31,0.5161290322580645,0.5161290322580645,1.096774193548387,3.290322580645161,0.8571428571428571,0.7142857142857142,1.6428571428571428,3.214285714285714
1997-02-28,0.1935483870967742,0.25806451612903225,0.7096774193548386,2.064516129032258,0.49999999999999994,0.6428571428571428,1.4285714285714284,2.8571428571428568
1997-03-31,3.225806451612903,2.7096774193548385,2.645161290322581,2.774193548387097,4.142857142857142,2.9285714285714284,3.071428571428571,2.8571428571428568
1997-04-30,0.4516129032258065,0.12903225806451613,0.8387096774193549,2.774193548387097,0.7857142857142857,0.5714285714285714,2.0,2.7142857142857144
1997-05-31,0.25806451612903225,0.25806451612903225,0.9032258064516128,2.7096774193548385,0.3571428571428571,0.7142857142857142,2.0,2.571428571428571
1997-06-30,2.7741935483870965,1.935483870967742,2.064516129032258,2.193548387096774,3.571428571428571,2.071428571428571,3.0,2.571428571428571
1997-07-31,0.5161290322580645,0.3870967741935484,0.7741935483870968,2.4516129032258065,0.5714285714285714,0.5714285714285714,1.7857142857142856,2.571428571428571
1997-08-31,0.12499999999999994,0.44354838709677413,0.6995967741935483,2.7943548387096775,0.5714285714285714,0.7142857142857142,1.5714285714285712,2.8571428571428568
1997-09-30,2.7963709677419355,1.913306451612903,0.8911290322580645,2.534274193548387,3.4999999999999996,2.2857142857142856,2.071428571428571,2.571428571428571
1997-10-31,0.31249999999999994,0.24999999999999994,0.8749999999999999,3.3125,0.5714285714285714,0.2857142857142857,1.6428571428571428,3.714285714285714
1997-11-30,0.5,0.375,0.6875,2.625,0.6428571428571428,0.5,1.357142857142857,2.642857142857143
1997-12-31,3.4196428571428568,2.125,1.4375,2.75,3.862068965517241,2.8275862068965516,2.275862068965517,3.5172413793103448
1998-01-31,0.25,0.1875,0.4375,2.3125,0.896551724137931,0.8275862068965518,1.5172413793103448,2.758620689655172
1998-02-28,0.24305555555555558,0.0625,0.75,2.0454545454545454,0.4827586206896552,0.5517241379310345,1.6551724137931034,2.7586206896551726
1998-03-31,3.5384615384615383,1.9393939393939394,1.5757575757575757,2.9696969696969697,3.793103448275862,2.137931034482759,2.068965517241379,3.1724137931034484
1998-04-30,0.2937062937062937,0.18181818181818182,0.5454545454545454,2.303030303030303,0.5517241379310345,1.1724137931034484,1.4482758620689653,2.8275862068965516
1998-05-31,0.5848484848484847,0.30303030303030304,0.42424242424242425,2.484848484848485,0.3448275862068966,0.4137931034482759,1.2413793103448276,2.8275862068965516
1998-06-30,2.9490022172949004,1.5757575757575757,0.9090909090909091,2.8484848484848486,3.4482758620689653,2.068965517241379,1.8620689655172415,3.1034482758620694
1998-07-31,0.2305986696230599,0.30303030303030304,0.6060606060606061,2.3636363636363633,0.6137931034482759,0.8114942528735632,1.2896551724137932,2.5747126436781613
1998-08-31,0.38195912614517274,0.24242424242424243,0.9696969696969697,2.3636363636363638,0.9563218390804599,1.0206896551724138,2.1034482758620685,2.9195402298850572
1998-09-30,3.1543340380549685,1.696969696969697,1.212121212121212,2.6060606060606064,4.333333333333334,2.0666666666666664,2.466666666666667,3.4000000000000004
1998-10-31,0.16883116883116894,0.24242424242424243,0.7272727272727273,2.242424242424242,0.9333333333333333,0.6666666666666667,1.6,2.8
1998-11-30,0.5,0.30303030303030304,0.5454545454545454,2.4242424242424243,0.4,0.4666666666666667,1.3333333333333335,2.5333333333333337
1998-12-31,3.2239789196310937,1.7575757575757576,1.3333333333333335,2.484848484848485,3.612903225806451,2.451612903225806,2.6451612903225805,3.419354838709677
1999-01-31,0.5728900255754477,0.8235294117647061,1.1764705882352944,2.058823529411765,0.3870967741935484,0.3225806451612903,1.225806451612903,2.129032258064516
1999-02-28,0.11764705882352941,0.2941176470588235,0.5294117647058822,1.7647058823529411,0.7096774193548386,0.8387096774193548,1.2903225806451613,2.838709677419355
1999-03-31,3.3580562659846547,2.9411764705882346,1.7058823529411762,2.7058823529411766,3.8064516129032255,2.6451612903225805,2.0,3.419354838709677
1999-04-30,0.5658263305322129,0.3529411764705882,0.9411764705882352,2.352941176470588,1.0907258064516128,0.5806451612903225,1.7419354838709677,2.838709677419355
1999-05-31,0.5481283422459893,0.5294117647058822,0.8823529411764705,2.352941176470588,0.5141129032258065,0.3225806451612903,1.161290322580645,2.967741935483871
1999-06-30,2.7941176470588234,3.941176470588235,1.176470588235294,2.235294117647059,3.5826612903225805,3.935483870967742,1.7419354838709677,3.225806451612903
1999-07-31,0.3160054719562244,0.5294117647058822,1.176470588235294,2.7058823529411766,0.7096774193548386,0.5806451612903225,1.2258064516129032,2.5161290322580645
1999-08-31,0.2941176470588235,0.4117647058823529,0.9411764705882352,2.8235294117647056,0.5806451612903225,0.5161290322580645,1.3548387096774193,3.096774193548387
1999-09-30,2.911764705882353,3.8235294117647056,1.2352941176470587,2.88235294117647,3.870967741935484,3.677419354838709,2.451612903225806,2.903225806451613
1999-10-31,0.7834224598930482,0.5294117647058822,1.1176470588235294,3.0588235294117645,0.5806451612903225,0.5161290322580645,1.4193548387096773,2.838709677419355
1999-11-30,0.7033248081841432,0.2941176470588235,0.8235294117647058,2.5294117647058822,0.5161290322580645,0.6451612903225806,1.2903225806451613,3.225806451612903
1999-12-31,3.5073529411764706,2.176470588235294,1.4705882352941175,2.117647058823529,3.5332068311195446,2.387096774193548,2.387096774193548,2.387096774193548
2000-01-31,0.2769607843137255,0.1764705882352941,0.8235294117647058,1.6470588235294117,0.3757115749525617,0.8387096774193548,1.935483870967742,2.516129032258064
2000-02-29,0.26157697121401746,0.058823529411764705,1.0588235294117647,2.2941176470588234,0.4873102466793168,0.25403225806451607,1.4596774193548385,2.354838709677419
2000-03-31,3.1229813664596273,3.0857142857142854,1.6,2.057142857142857,3.7978479853479854,3.0,2.3125,2.9375
2000-04-30,0.37873754152823924,0.22857142857142856,1.0285714285714285,2.2285714285714286,0.6548992673992674,0.25,1.4375,2.3125
2000-05-31,0.5935064935064935,0.2857142857142857,1.3142857142857143,3.371428571428571,0.3088235294117647,0.5,1.5625,3.375
2000-06-30,3.1506493506493505,2.6857142857142855,1.8285714285714287,2.4571428571428573,3.792075163398693,2.375,2.6875,3.125
2000-07-31,0.21794019933554812,0.4,0.9142857142857141,2.4571428571428573,0.42905405405405395,0.3125,2.0625,2.375
2000-08-31,0.2666666666666668,0.6857142857142857,0.9714285714285713,3.7142857142857144,0.4375,0.5,1.875,3.625
2000-09-30,2.564285714285714,1.314285714285714,1.3714285714285714,2.114285714285714,3.614864864864865,1.6875,2.625,2.5625
2000-10-31,0.45096525096525086,0.8,1.0285714285714285,2.7238095238095235,0.9871515679442509,0.75,2.125,2.6875
2000-11-30,0.2826254826254826,0.34285714285714286,0.9714285714285714,2.557142857142857,1.1615853658536586,0.75,1.5625,2.25
2000-12-31,4.027799227799227,2.3428571428571425,1.6571428571428573,2.9142857142857137,4.1875,2.375,2.9375,3.0625
2001-01-31,0.44444444444444453,0.4444444444444444,1.0555555555555556,3.0555555555555554,0.6875,0.6875,1.875,3.1875
2001-02-28,0.33333333333333337,0.4444444444444444,0.9444444444444444,2.333333333333333,0.3125,0.5,2.0,2.8125
2001-03-31,3.0,1.7222222222222223,1.9444444444444444,2.3888888888888893,3.3125,1.8125,2.5,3.1875
2001-04-30,0.4444444444444444,0.3333333333333333,1.4444444444444446,2.2777777777777777,0.625,0.75,1.8125,2.375
2001-05-31,0.5,0.33333333333333337,0.7222222222222222,2.1111111111111107,0.4375,0.375,1.1875,2.4375
2001-06-30,3.166666666666667,1.5555555555555554,1.1666666666666665,2.3333333333333335,2.8484848484848486,2.0,2.5454545454545454,2.787878787878788
2001-07-31,0.5555555555555556,0.5555555555555556,1.0555555555555554,2.7777777777777777,0.48484848484848486,0.48484848484848486,1.393939393939394,3.090909090909091
2001-08-31,0.5555555555555555,0.4444444444444444,1.0,2.2222222222222223,0.24242424242424243,0.6060606060606061,1.5757575757575757,2.242424242424242
2001-09-30,3.7222222222222223,1.4444444444444444,1.722222222222222,2.2222222222222223,3.6969696969696972,2.242424242424242,2.666666666666667,2.4242424242424243
2001-10-31,0.6666666666666667,0.6666666666666667,0.8888888888888888,2.555555555555556,0.4242424242424242,0.6060606060606061,1.4545454545454546,2.4242424242424243
2001-11-30,0.5,0.5555555555555556,0.9444444444444444,2.1666666666666665,0.48484848484848486,0.6666666666666667,1.7575757575757576,2.3636363636363638
2001-12-31,3.6111111111111107,2.2777777777777777,1.2777777777777777,2.2777777777777777,4.181818181818182,2.666666666666667,3.090909090909091,2.6666666666666665
2002-01-31,0.3333333333333333,0.38888888888888884,0.7777777777777778,2.555555555555556,0.48484848484848486,0.42424242424242425,1.4545454545454546,2.4242424242424243
2002-02-28,0.2777777777777778,0.4444444444444444,0.9444444444444444,2.333333333333333,0.5454545454545454,0.6666666666666667,1.0909090909090908,2.3030303030303028
2002-03-31,3.666666666666667,2.055555555555556,1.6111111111111112,3.1666666666666665,3.696969696969697,2.0606060606060606,2.1818181818181817,2.9696969696969697
2002-04-30,0.2777777777777778,0.5555555555555555,0.7222222222222222,2.8888888888888893,0.36363636363636365,0.8484848484848485,1.2727272727272727,3.1515151515151514
2002-05-31,0.2222222222222222,0.4444444444444445,0.8333333333333333,2.333333333333333,0.24242424242424243,0.5454545454545454,1.1515151515151514,2.484848484848485
2002-06-30,3.5,1.5555555555555556,1.3333333333333333,2.111111111111111,3.6969696969696972,2.1818181818181817,2.303030303030303,2.5454545454545454
2002-07-31,0.8648648648648645,0.6486486486486482,1.0810810810810807,2.5720720720720722,0.8484848484848485,1.0909090909090908,1.8787878787878787,2.8484848484848486
2002-08-31,0.43243243243243246,0.5945945945945946,0.6486486486486487,2.378378378378378,0.5383244206773619,1.0178253119429592,1.2477718360071302,2.450980392156863
2002-09-30,3.1891891891891895,1.135135135135135,1.3513513513513515,2.1081081081081083,3.3529411764705888,1.4705882352941178,2.4705882352941178,2.588235294117647
2002-10-31,0.43243243243243246,0.4864864864864865,1.6216216216216217,2.810810810810811,0.9999999999999999,1.1176470588235292,2.705882352941176,2.7058823529411766
2002-11-30,0.6486486486486487,0.8108108108108109,0.972972972972973,2.3783783783783785,0.6470588235294117,1.176470588235294,2.2352941176470584,2.7647058823529407
2002-12-31,3.4054054054054057,1.4594594594594594,1.1891891891891893,2.540540540540541,3.7058823529411757,2.352941176470588,2.5882352941176467,3.176470588235294
2003-01-31,0.32432432432432434,0.2702702702702703,1.0270270270270272,2.3783783783783785,0.3529411764705882,0.7058823529411764,1.941176470588235,2.88235294117647
2003-02-28,0.21621621621621623,0.32432432432432434,0.7027027027027027,2.756756756756757,0.3529411764705882,0.588235294117647,1.4117647058823528,2.6470588235294112
2003-03-31,3.2972972972972974,1.2972972972972974,1.0270270270270272,2.4324324324324325,3.941176470588235,1.7647058823529411,2.1176470588235294,2.764705882352941
2003-04-30,0.21621621621621623,0.3783783783783784,0.5405405405405406,2.864864864864865,0.588235294117647,1.0588235294117645,1.7647058823529411,2.8235294117647056
2003-05-31,1.0358883473637575,0.3783783783783784,0.5945945945945946,2.8108108108108114,0.2941176470588235,0.4117647058823529,1.5882352941176467,2.9411764705882346
2003-06-30,3.375276916260523,1.0810810810810811,1.2432432432432434,2.5945945945945947,3.176470588235294,1.7058823529411764,2.352941176470588,2.941176470588235
2003-07-31,0.2702702702702703,0.32432432432432434,0.7027027027027027,2.486486486486487,0.1764705882352941,0.4117647058823529,1.2352941176470589,2.705882352941176
2003-08-31,0.2702702702702703,0.2702702702702703,0.7567567567567568,2.864864864864865,0.11764705882352941,0.23529411764705882,0.9999999999999999,2.9411764705882346
2003-09-30,3.5334281650071127,1.3513513513513515,0.8648648648648649,2.0540540540540544,3.3269493844049247,1.5294117647058822,1.9999999999999998,2.705882352941176
2003-10-31,0.3053579895685159,0.16216216216216217,0.43243243243243246,2.7027027027027026,0.36862745098039207,0.5294117647058822,1.0588235294117645,2.352941176470588
2003-11-30,0.17828354670459934,0.05405405405405406,0.2702702702702703,2.5945945945945947,0.11764705882352941,0.35294117647058826,0.9411764705882352,2.4705882352941173
2003-12-31,2.634423897581793,1.5135135135135136,0.8648648648648649,2.7027027027027026,2.9450980392156865,1.4705882352941173,1.7647058823529411,3.1764705882352935
2004-01-31,0.21621621621621623,0.21621621621621623,0.5405405405405406,2.5945945945945947,0.33529411764705874,0.5294117647058822,1.2352941176470587,2.764705882352941
2004-02-29,0.21621621621621623,0.16216216216216217,0.2702702702702703,2.1621621621621623,0.2277526395173454,0.47058823529411764,1.2352941176470587,2.4117647058823524
2004-03-31,2.6576576576576576,0.972972972972973,1.027027027027027,2.756756756756757,3.251709986320109,1.352941176470588,2.6470588235294112,3.0
2004-04-30,0.09109109109109109,0.0,0.6486486486486487,2.0000000000000004,0.38502673796791437,0.7058823529411764,1.764705882352941,2.2352941176470584
2004-05-31,0.10810810810810811,0.16216216216216217,0.2702702702702703,2.378378378378378,1.0614973262032086,0.6470588235294117,1.352941176470588,3.0
2004-06-30,2.481481481481482,1.2972972972972974,0.8648648648648649,2.3243243243243246,3.6418300653594775,1.941176470588235,2.235294117647059,2.764705882352941
2004-07-31,0.2541875925334573,0.4779516358463729,0.6913229018492179,2.6045519203413945,0.38300653594771245,0.3529411764705882,1.6470588235294117,2.8235294117647056
2004-08-31,0.3957894736842107,0.15789473684210548,0.7368421052631581,2.7368421052631575,0.28074866310160423,0.4705882352941176,1.1176470588235292,2.352941176470588
2004-09-30,2.7760765550239235,0.7368421052631579,0.7894736842105263,1.789473684210526,3.645182724252492,1.8857142857142857,2.2285714285714286,2.1142857142857143
2004-10-31,1.1196172248803826,0.21052631578947367,0.5263157894736842,2.263157894736842,0.5714285714285714,0.9142857142857143,1.7142857142857142,2.5142857142857142
2004-11-30,0.3980263157894736,0.15789473684210525,0.4736842105263158,2.1052631578947367,0.34285714285714286,0.45714285714285713,1.4285714285714284,2.2857142857142856
